Emp ID,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,turnover,promotion,dept,salary
6371,0.55,0.59,4,230,3,0,0,0,9,1
6372,0.7,0.73,4,240,2,1,0,0,9,2
6373,0.37,0.59,3,134,3,0,0,0,9,2
6374,0.16,0.56,6,196,3,0,0,0,9,2
6375,0.69,0.97,5,240,4,0,0,0,9,2
6376,0.96,0.47,2,233,5,1,0,0,9,1
6377,0.62,0.91,5,267,3,0,0,0,9,1
6378,0.94,0.45,2,211,3,0,0,0,9,1
6379,0.67,0.83,3,260,3,0,0,0,9,1
6380,0.89,0.57,3,113,3,0,0,0,9,1
6381,0.6,0.63,5,267,3,0,0,0,8,1
6382,0.89,0.62,5,196,3,0,0,0,8,1
6383,0.6,0.89,3,232,2,0,0,0,8,1
6384,0.93,0.95,2,156,3,1,0,0,8,1
6385,0.38,0.78,4,159,5,0,0,0,8,1
6386,0.62,0.57,3,223,3,1,0,0,8,1
6387,0.86,0.86,4,197,3,1,0,0,8,1
6388,0.61,0.62,2,192,2,1,0,0,8,1
6389,0.77,0.64,4,192,3,0,0,0,8,1
6390,0.85,0.73,4,174,3,0,0,0,8,1
6391,0.94,0.62,4,191,3,0,0,0,8,1
6392,0.59,0.59,4,270,2,0,0,0,9,1
6393,0.9,0.92,3,139,3,0,0,0,9,1
6394,0.86,0.65,4,243,2,0,0,0,9,1
6395,0.72,0.7,3,238,2,0,0,0,4,1
6396,0.84,0.52,5,189,2,1,0,0,0,1
6397,0.64,0.5,4,189,3,0,0,0,0,2
6398,0.81,0.75,4,206,3,0,0,0,0,2
6399,0.66,0.7,5,254,2,0,0,0,0,2
6400,0.75,0.55,3,253,6,0,0,0,0,2
6401,0.54,0.67,3,243,2,0,0,0,6,2
6402,0.98,0.76,3,224,2,0,0,0,6,2
6403,0.8,0.85,4,139,2,0,0,0,6,2
6404,0.68,0.7,5,270,3,0,0,0,6,2
6405,0.54,0.57,3,257,2,0,0,0,0,2
6406,0.88,0.84,4,170,2,0,0,0,1,2
6407,0.71,0.62,3,222,3,0,0,0,1,2
6408,0.77,0.58,2,247,2,1,0,0,1,2
6409,0.6,0.6,4,201,3,0,0,0,1,0
6410,0.53,0.75,4,263,5,0,0,0,1,1
6411,0.85,0.5,3,168,2,1,0,0,5,2
6412,0.59,0.75,4,190,2,0,0,0,7,2
6413,0.23,0.77,4,140,5,0,0,0,2,2
6414,0.7,0.6,3,224,3,0,0,0,8,2
6415,0.92,0.49,5,145,3,0,0,0,9,1
6416,0.95,0.37,4,285,3,0,0,0,4,1
6417,0.39,0.43,3,154,3,0,0,0,5,1
6418,0.85,0.8,4,200,2,0,0,0,5,1
6419,0.98,0.7,3,255,2,1,0,0,5,1
6420,0.15,0.48,6,204,6,1,0,0,7,1
6421,0.68,0.54,3,270,4,1,0,0,7,1
6422,0.24,0.91,5,177,5,0,0,0,7,1
6423,0.77,0.59,4,140,3,0,0,0,7,2
6424,0.36,0.69,3,165,3,0,0,0,7,2
6425,0.5,0.89,3,187,4,1,0,0,7,2
6426,0.2,0.98,4,166,4,1,0,0,7,2
6427,0.86,0.56,5,141,2,0,0,0,7,2
6428,0.84,0.63,4,135,2,0,0,0,7,2
6429,0.9,0.98,5,148,4,0,0,0,7,2
6430,0.4,0.51,3,120,6,0,0,0,7,2
6431,0.63,0.62,3,141,3,0,0,0,7,2
6432,0.73,0.95,3,222,4,0,0,0,7,2
6433,0.25,0.67,2,136,6,0,0,0,7,2
6434,0.7,0.57,3,180,2,0,0,0,7,2
6435,0.6,0.97,3,187,3,1,0,0,7,2
6436,0.99,0.66,3,202,3,0,0,0,7,2
6437,0.29,0.86,3,251,4,0,0,0,7,2
6438,0.53,0.63,4,259,2,0,0,0,7,2
6439,0.83,0.76,3,262,2,0,0,0,2,2
6440,0.18,0.92,5,251,4,0,0,0,2,2
6441,0.14,0.74,4,117,5,0,0,0,2,2
6442,0.5,0.66,4,155,2,0,0,0,3,2
6443,0.36,0.89,3,197,6,0,0,0,3,2
6444,0.34,0.56,3,139,2,0,0,0,3,2
6445,0.51,0.75,4,175,2,0,0,0,3,2
6446,0.5,0.52,5,137,3,1,0,0,9,2
6447,0.69,0.93,3,228,4,0,0,0,9,2
6448,0.52,0.51,2,232,4,0,0,0,9,0
6449,0.32,0.5,2,143,3,0,0,0,9,0
6450,0.88,0.99,3,190,5,0,0,0,9,0
6451,0.6,0.87,3,196,3,1,0,0,9,0
6452,0.72,0.8,3,213,3,0,0,0,9,0
6453,0.65,0.9,3,200,3,0,0,0,9,0
6454,0.82,0.78,5,166,2,0,0,0,9,0
6455,0.67,0.92,5,258,3,0,0,0,9,0
6456,0.44,0.87,5,104,4,0,0,0,9,0
6457,0.52,0.85,5,173,2,0,0,0,8,0
6458,0.54,0.51,2,176,3,0,0,0,8,0
6459,0.67,0.76,5,181,3,0,0,0,8,0
6460,0.16,0.64,6,143,5,1,0,0,8,1
6461,0.81,0.73,4,186,3,0,0,0,8,1
6462,0.77,0.85,3,136,3,0,0,0,8,1
6463,0.84,0.99,4,219,2,0,0,0,8,1
6464,0.56,0.56,5,229,4,1,0,0,8,1
6465,0.67,0.97,5,239,3,0,0,0,8,1
6466,0.65,0.7,4,182,2,0,0,0,8,1
6467,0.39,0.57,2,132,3,0,0,0,8,1
6468,0.77,0.75,3,272,3,0,0,0,9,1
6469,0.41,0.96,5,167,3,1,0,0,9,1
6470,0.59,0.67,3,180,2,0,0,0,9,1
6471,0.14,0.72,6,100,5,0,0,0,4,1
6472,0.6,0.82,4,134,2,0,0,0,0,1
6473,0.14,0.98,6,221,5,0,0,0,0,1
6474,0.88,0.8,3,166,2,0,0,0,0,1
6475,0.6,0.91,4,214,2,0,0,0,0,2
6476,1.0,0.49,4,227,3,1,0,0,0,2
6477,0.56,0.98,4,207,3,0,0,0,6,2
6478,0.72,0.54,3,286,6,0,0,0,6,2
6479,0.59,0.83,3,240,3,1,0,0,6,2
6480,0.74,0.75,4,111,4,1,0,0,6,2
6481,0.52,0.69,4,164,2,0,0,0,0,2
6482,0.77,0.74,2,187,6,0,0,0,1,2
6483,0.48,0.81,4,248,2,0,0,0,1,2
6484,0.99,0.56,5,210,2,0,0,0,1,2
6485,0.23,0.78,4,163,6,0,0,0,1,2
6486,0.63,1.0,5,241,4,0,0,0,1,2
6487,0.51,0.83,3,136,3,0,0,0,5,0
6488,0.54,0.55,4,208,5,0,0,0,7,0
6489,0.53,0.73,5,174,3,0,0,0,2,0
6490,0.72,0.84,4,250,3,0,0,0,8,0
6491,0.57,0.61,2,189,2,1,0,0,9,0
6492,0.81,0.77,3,204,3,0,0,0,4,0
6493,0.64,0.57,4,217,3,0,0,0,5,0
6494,0.77,0.57,5,162,3,0,0,0,5,0
6495,0.83,0.55,3,257,2,0,0,0,5,1
6496,0.6,0.71,3,195,2,0,0,0,7,1
6497,0.86,0.87,5,156,4,0,0,0,7,1
6498,0.5,0.55,2,128,3,0,0,0,7,1
6499,0.6,0.75,5,233,3,1,0,0,7,1
6500,0.85,0.73,4,260,4,0,0,0,7,1
6501,0.4,0.87,5,250,4,0,0,0,7,1
6502,0.38,0.79,5,176,3,0,0,0,7,1
6503,0.96,0.59,6,133,5,0,0,0,7,2
6504,0.59,0.57,4,197,2,0,0,0,7,2
6505,0.56,0.5,3,156,3,1,0,0,7,2
6506,0.84,0.96,3,162,3,0,0,0,7,2
6507,0.94,0.99,3,207,2,0,0,0,7,2
6508,0.72,0.63,3,223,2,1,0,0,7,2
6509,0.82,0.7,3,149,2,0,0,0,7,2
6510,1.0,0.95,3,275,3,1,0,0,7,2
6511,0.62,0.77,3,271,2,0,0,0,7,2
6512,0.76,0.89,3,273,2,1,0,0,7,2
6513,0.23,0.74,5,219,4,0,0,0,7,2
6514,0.7,0.99,5,135,4,0,0,0,7,2
6515,0.71,0.88,3,158,3,0,0,0,2,2
6516,0.32,0.37,3,167,3,0,0,0,2,2
6517,0.69,0.67,4,274,4,0,0,0,2,2
6518,0.66,0.59,3,145,3,0,0,0,3,2
6519,0.7,0.67,6,233,6,0,0,0,3,2
6520,0.91,0.76,3,159,3,0,0,0,3,2
6521,0.2,0.7,4,221,5,0,0,0,3,2
6522,0.72,0.83,3,132,2,0,0,0,9,2
6523,0.74,0.93,5,140,3,0,0,0,9,2
6524,0.53,0.79,3,206,3,0,0,0,9,2
6525,0.99,0.92,4,229,2,0,0,0,9,2
6526,0.75,0.85,4,272,4,0,0,0,9,0
6527,0.86,0.78,4,164,2,0,0,0,9,1
6528,0.93,0.86,4,145,3,0,0,0,9,2
6529,0.81,0.95,3,212,3,0,0,0,9,2
6530,0.49,0.67,3,254,2,1,0,0,9,2
6531,0.97,0.72,5,260,4,0,0,0,9,2
6532,0.62,0.89,3,201,3,0,0,0,9,2
6533,0.75,0.79,4,176,4,1,0,0,8,2
6534,0.87,0.58,3,140,3,1,0,0,8,2
6535,0.93,0.65,5,201,3,0,0,0,8,2
6536,0.74,0.68,3,206,2,1,0,0,8,2
6537,0.68,0.57,3,197,3,1,0,0,8,2
6538,0.49,0.63,3,245,4,0,0,0,8,1
6539,0.75,0.84,3,145,3,1,0,0,8,1
6540,0.95,0.58,4,131,5,0,0,0,8,1
6541,0.95,0.75,5,235,3,1,0,0,8,1
6542,0.67,0.65,5,242,3,0,0,0,8,1
6543,0.71,0.6,2,251,3,0,0,0,8,1
6544,0.81,0.73,4,258,2,0,0,0,9,1
6545,0.79,0.36,3,114,3,0,0,0,9,0
6546,0.57,0.52,3,143,2,0,0,0,9,1
6547,0.85,0.65,3,187,2,0,0,0,4,0
6548,0.15,0.78,5,255,3,0,0,0,0,0
6549,0.48,0.87,3,267,2,0,0,0,0,1
6550,0.92,0.91,4,247,3,0,0,0,0,1
6551,0.73,0.67,4,153,3,0,0,0,0,0
6552,0.68,0.71,3,237,3,0,0,0,0,1
6553,0.88,0.55,5,182,3,0,0,0,6,2
6554,0.8,0.55,4,144,5,1,0,0,6,0
6555,0.66,0.9,3,176,2,1,0,0,6,2
6556,0.19,0.8,5,203,6,0,0,0,6,2
6557,0.3,0.53,3,148,4,0,0,0,0,2
6558,0.8,0.8,3,175,2,0,0,0,1,2
6559,0.66,0.84,3,211,4,0,0,0,1,0
6560,0.22,0.67,6,175,5,0,0,0,1,2
6561,0.57,0.59,4,206,3,0,0,0,1,2
6562,0.83,0.73,4,262,2,0,0,0,1,2
6563,0.57,0.5,4,177,2,0,0,0,5,0
6564,0.78,0.54,3,134,3,0,0,0,7,2
6565,0.88,0.89,2,201,3,0,0,0,2,0
6566,0.48,0.69,3,105,3,0,0,0,8,1
6567,0.91,0.82,4,259,3,0,0,0,9,2
6568,0.3,0.97,3,171,4,1,0,0,4,2
6569,0.63,0.98,4,228,3,0,0,0,5,2
6570,0.62,0.36,2,137,4,1,0,0,5,2
6571,0.74,0.72,5,196,3,0,0,0,5,1
6572,0.5,0.53,3,207,4,0,0,0,7,1
6573,0.36,0.74,6,280,3,0,0,0,7,1
6574,0.57,0.65,4,162,3,1,0,0,7,1
6575,0.73,0.55,4,267,3,0,0,0,7,1
6576,0.77,0.67,5,207,2,0,0,0,7,1
6577,0.86,0.5,4,196,2,0,0,0,7,1
6578,0.24,0.55,6,231,4,0,0,0,7,1
6579,0.83,0.62,4,242,3,0,0,0,7,1
6580,0.72,0.63,4,207,3,0,0,0,7,1
6581,0.52,0.82,4,206,2,1,0,0,7,0
6582,0.99,0.54,4,236,4,0,0,0,7,1
6583,0.15,0.68,5,246,2,0,0,0,7,1
6584,0.79,0.94,3,204,2,1,0,0,7,1
6585,0.19,0.91,3,268,4,0,0,0,7,1
6586,0.59,0.62,3,212,2,1,0,0,7,0
6587,0.15,0.74,6,178,3,0,0,0,7,1
6588,0.75,0.72,5,260,3,0,0,0,7,1
6589,0.47,0.71,2,241,4,0,0,0,7,1
6590,0.64,0.64,3,234,3,1,0,0,7,0
6591,0.66,0.76,3,207,2,0,0,0,2,1
6592,0.8,0.91,5,242,3,1,0,0,2,2
6593,0.82,0.52,5,225,2,0,0,0,2,0
6594,0.8,0.98,3,161,3,0,0,0,3,2
6595,0.98,0.98,4,259,2,0,0,0,3,0
6596,0.95,0.96,3,250,3,0,0,0,3,2
6597,0.88,0.61,3,236,3,0,0,0,3,2
6598,0.9,0.97,4,239,4,0,0,0,9,2
6599,0.66,0.83,4,266,3,1,0,0,9,2
6600,0.99,0.62,5,133,3,0,0,0,9,2
6601,0.86,0.95,5,275,2,0,0,0,9,2
6602,0.96,0.95,5,189,2,0,0,0,9,2
6603,1.0,0.63,5,171,3,0,0,0,9,2
6604,0.46,0.38,6,140,3,0,0,0,9,0
6605,0.19,0.85,6,116,3,0,0,0,9,1
6606,0.73,0.6,3,145,6,1,0,0,9,2
6607,0.63,0.5,4,167,3,1,0,0,9,2
6608,0.68,0.89,4,227,3,0,0,0,9,2
6609,0.78,0.96,4,245,3,0,0,0,8,2
6610,0.79,0.56,4,132,3,0,0,0,8,2
6611,0.86,0.99,3,254,2,0,0,0,8,2
6612,0.98,0.53,4,166,2,0,0,0,8,2
6613,0.89,0.79,2,208,3,1,0,0,8,2
6614,0.86,0.87,3,197,4,1,0,0,8,2
6615,0.65,0.83,4,263,3,1,0,0,8,0
6616,0.52,0.98,4,272,2,0,0,0,8,1
6617,0.54,0.65,3,147,3,1,0,0,8,1
6618,0.68,0.73,4,197,3,0,0,0,8,1
6619,0.88,0.65,3,268,2,0,0,0,8,0
6620,0.75,0.85,4,181,3,0,0,0,9,1
6621,0.17,0.93,6,192,4,0,0,0,9,1
6622,0.92,0.83,5,270,3,0,0,0,9,1
6623,0.79,0.66,3,183,3,0,0,0,4,0
6624,0.52,0.66,5,184,3,0,0,0,0,1
6625,0.95,0.73,4,238,3,1,0,0,0,1
6626,0.72,0.49,4,148,2,0,0,0,0,1
6627,0.4,0.41,4,127,3,0,0,0,0,1
6628,0.61,0.59,3,162,2,1,0,0,0,1
6629,0.49,0.97,4,166,5,0,0,0,6,1
6630,0.32,0.55,4,283,4,0,0,0,6,1
6631,0.82,0.77,3,108,6,0,0,0,6,2
6632,0.9,0.79,3,154,2,0,0,0,6,2
6633,0.95,0.74,3,139,2,0,0,0,0,2
6634,0.55,0.6,5,271,3,1,0,0,1,2
6635,0.91,0.78,4,153,3,0,0,0,1,2
6636,0.45,0.41,3,216,6,1,0,0,1,2
6637,0.65,0.6,3,218,4,0,0,0,1,2
6638,0.88,0.89,3,171,2,0,0,0,1,2
6639,0.78,0.76,3,238,3,0,0,0,5,2
6640,0.77,0.71,3,134,3,0,0,0,5,2
6641,0.32,0.75,3,255,4,0,0,0,7,2
6642,0.98,0.38,4,140,6,0,0,0,2,2
6643,0.51,0.76,2,239,3,0,0,0,8,0
6644,0.81,0.59,4,187,2,0,0,0,9,1
6645,0.64,0.9,5,279,5,0,0,0,4,2
6646,0.73,0.94,4,213,3,1,0,0,5,2
6647,0.49,0.56,5,202,2,0,0,0,5,2
6648,0.84,0.54,3,265,2,0,0,0,5,2
6649,0.81,0.86,4,249,3,0,0,0,7,1
6650,0.77,0.5,4,281,2,0,0,0,7,1
6651,0.24,0.83,3,208,5,0,0,0,7,1
6652,0.77,0.78,3,165,2,0,0,0,7,1
6653,0.13,0.88,3,146,5,0,0,0,7,1
6654,0.94,0.66,4,230,2,0,0,0,7,1
6655,0.61,0.82,3,209,2,0,0,0,7,1
6656,0.95,0.49,4,178,2,0,0,0,7,1
6657,0.22,0.92,6,220,4,1,0,0,7,1
6658,0.65,0.56,3,142,3,0,0,0,7,1
6659,0.95,0.67,3,153,2,0,0,0,7,1
6660,0.98,0.62,5,254,5,1,0,0,7,1
6661,0.88,0.72,3,193,4,0,0,0,7,1
6662,0.94,0.69,3,248,3,0,0,0,7,1
6663,0.62,0.75,4,216,2,0,0,0,7,1
6664,0.81,0.96,3,226,3,0,0,0,7,1
6665,0.56,0.51,4,140,2,0,0,0,7,1
6666,0.52,0.86,6,103,4,0,0,0,7,1
6667,0.88,0.57,4,185,2,0,0,0,7,1
6668,0.56,0.92,5,160,3,0,0,0,2,1
6669,0.36,0.63,3,130,5,0,0,0,2,1
6670,0.56,0.85,5,230,3,0,0,0,2,2
6671,0.89,0.46,4,248,5,1,0,0,3,2
6672,0.95,0.42,3,189,2,1,0,0,3,2
6673,0.48,0.52,3,280,2,0,0,0,3,2
6674,0.75,0.75,4,266,3,0,0,0,3,2
6675,0.65,0.54,4,260,3,0,0,0,9,2
6676,0.4,0.86,2,264,5,0,0,0,9,2
6677,0.52,0.53,5,182,2,0,0,0,9,2
6678,0.52,0.68,4,233,2,0,0,0,9,2
6679,0.68,0.49,3,230,3,0,0,0,9,2
6680,0.72,0.61,5,170,3,0,0,0,9,2
6681,0.78,0.72,4,258,3,0,0,0,9,2
6682,0.54,0.9,3,164,3,0,0,0,9,0
6683,0.18,0.46,4,249,4,0,0,0,9,1
6684,0.51,0.5,2,235,2,0,0,0,9,2
6685,0.63,0.86,6,206,6,0,0,0,9,2
6686,0.83,0.86,4,139,3,0,0,0,8,2
6687,0.91,0.82,3,145,3,1,0,0,8,2
6688,0.79,0.66,4,139,4,0,0,0,8,1
6689,0.52,0.95,3,171,3,1,0,0,8,1
6690,0.83,0.94,3,160,3,0,0,0,8,1
6691,0.92,0.74,3,137,2,0,0,0,8,1
6692,0.14,0.72,4,254,4,0,0,0,8,1
6693,0.8,0.38,3,215,6,0,0,0,8,1
6694,0.79,0.72,3,216,4,0,0,0,8,1
6695,0.86,0.6,3,229,2,1,0,0,8,1
6696,0.95,0.47,6,215,4,0,0,0,8,1
6697,0.77,0.9,4,163,3,0,0,0,9,1
6698,0.55,0.72,4,273,3,0,0,0,9,1
6699,0.42,0.91,2,176,3,0,0,0,9,1
6700,0.79,0.86,5,270,2,0,0,0,4,1
6701,0.41,0.48,3,182,2,0,0,0,0,1
6702,0.66,0.72,4,223,4,0,0,0,0,1
6703,1.0,0.65,4,237,3,0,0,0,0,1
6704,0.87,0.74,5,248,2,0,0,0,0,1
6705,0.51,0.99,3,233,4,0,0,0,0,1
6706,0.63,0.79,2,206,5,0,0,0,6,1
6707,0.86,0.86,4,227,2,0,0,0,6,1
6708,0.4,0.98,4,154,3,0,0,0,6,1
6709,0.79,0.97,6,113,2,1,0,0,6,2
6710,0.7,0.9,4,254,3,0,0,0,0,2
6711,0.49,0.91,5,231,3,0,0,0,1,2
6712,0.76,0.62,4,190,3,0,0,0,1,2
6713,0.89,0.52,3,190,3,0,0,0,1,2
6714,0.83,0.86,3,179,2,0,0,0,1,2
6715,0.19,0.69,4,269,6,0,0,0,1,2
6716,0.68,0.67,3,228,2,0,0,0,1,2
6717,0.62,0.68,4,251,4,0,0,0,5,2
6718,0.87,0.49,2,251,3,0,0,0,7,2
6719,0.66,0.75,4,200,4,0,0,0,2,2
6720,0.37,0.41,2,146,2,0,0,0,8,2
6721,0.57,0.49,3,159,4,1,0,0,9,0
6722,0.66,0.81,5,135,2,0,0,0,4,1
6723,0.63,0.88,5,260,3,0,0,0,5,2
6724,0.65,0.96,5,226,2,1,0,0,5,2
6725,0.33,0.85,2,127,3,0,0,0,5,2
6726,0.66,0.57,6,278,3,0,0,0,7,2
6727,0.87,0.95,3,242,5,0,0,0,7,1
6728,0.85,0.85,3,182,3,0,0,0,7,1
6729,0.49,0.51,2,182,3,0,0,0,7,1
6730,0.87,0.8,4,197,3,0,0,0,7,1
6731,0.17,0.49,4,286,5,1,0,0,7,1
6732,0.55,0.46,4,226,5,0,0,0,7,1
6733,0.91,0.71,5,156,3,0,0,0,7,1
6734,0.96,0.62,5,185,3,0,0,0,7,1
6735,0.53,0.5,3,231,3,0,0,0,7,1
6736,0.25,0.59,4,166,5,0,0,0,7,1
6737,0.98,0.57,3,229,3,0,0,0,7,1
6738,0.83,0.36,4,242,3,0,0,0,7,1
6739,0.71,0.83,5,206,3,0,0,0,7,1
6740,0.74,0.77,4,206,3,0,0,0,7,1
6741,0.56,0.7,4,135,2,0,0,0,7,1
6742,0.23,0.9,5,234,3,1,0,0,7,1
6743,0.35,0.64,4,147,2,0,0,0,7,1
6744,0.48,0.98,4,174,3,0,0,0,7,1
6745,0.83,0.74,3,259,3,1,0,0,2,1
6746,0.73,0.87,3,227,4,0,0,0,2,1
6747,0.85,0.97,4,104,5,0,0,0,2,1
6748,0.8,0.95,3,247,3,0,0,0,3,2
6749,0.98,0.74,4,139,3,0,0,0,3,2
6750,0.96,0.85,3,186,2,0,0,0,3,2
6751,0.67,0.75,3,194,3,0,0,0,3,2
6752,0.58,0.91,3,124,2,0,0,0,9,2
6753,0.83,0.86,3,273,3,0,0,0,9,2
6754,0.9,0.57,4,186,4,0,0,0,9,2
6755,0.89,0.66,4,252,3,0,0,0,9,2
6756,0.99,0.92,3,154,3,0,0,0,9,2
6757,0.89,0.5,4,238,3,0,0,0,9,2
6758,0.79,0.5,4,151,3,1,0,0,9,2
6759,0.64,0.41,3,231,6,0,0,0,9,2
6760,0.22,0.57,5,174,6,0,0,0,9,0
6761,0.94,0.6,5,278,2,0,0,0,9,1
6762,0.56,0.97,3,270,3,1,0,0,9,2
6763,0.85,0.8,4,158,3,0,0,0,8,2
6764,0.8,0.62,3,191,3,0,0,0,8,2
6765,0.86,0.53,3,163,3,0,0,0,8,2
6766,0.96,1.0,5,152,4,0,0,0,8,1
6767,0.51,0.61,4,251,2,1,0,0,8,1
6768,0.73,0.95,3,149,2,0,0,0,8,1
6769,0.31,0.75,4,220,3,0,0,0,8,1
6770,0.62,0.51,4,175,3,0,0,0,8,1
6771,0.55,0.91,3,179,3,1,0,0,8,1
6772,0.51,0.8,4,257,2,0,0,0,8,1
6773,0.54,0.54,3,196,3,0,0,0,8,1
6774,0.65,0.95,3,190,3,0,0,0,9,1
6775,0.65,0.75,4,270,2,0,0,0,9,1
6776,0.9,0.64,5,226,2,0,0,0,9,1
6777,0.55,0.71,3,211,2,0,0,0,4,1
6778,0.59,0.89,3,192,2,0,0,0,0,1
6779,0.34,0.67,5,96,2,1,0,0,0,1
6780,0.31,0.92,5,197,5,0,0,0,0,1
6781,0.83,0.71,3,243,2,1,0,0,0,1
6782,0.8,0.73,3,168,2,0,0,0,0,1
6783,0.66,0.85,5,271,4,0,0,0,6,1
6784,0.98,0.39,5,158,4,1,0,0,6,2
6785,0.89,0.52,4,243,5,0,0,0,6,2
6786,0.64,0.94,3,148,2,0,0,0,6,2
6787,0.95,0.68,3,165,3,0,0,0,0,2
6788,0.96,0.85,5,171,2,0,0,0,1,2
6789,0.96,0.82,5,164,2,0,0,0,1,2
6790,0.63,0.81,4,265,2,0,0,0,1,2
6791,0.83,0.71,4,196,2,0,0,0,1,2
6792,0.61,0.72,4,182,2,1,0,0,1,2
6793,0.89,0.66,3,272,3,0,0,0,1,2
6794,0.67,0.63,3,241,3,0,0,0,5,2
6795,0.61,1.0,5,139,2,0,0,0,7,2
6796,0.58,0.77,3,180,2,0,0,0,2,0
6797,0.56,0.76,4,206,2,1,0,0,8,1
6798,0.13,0.49,6,227,4,0,0,0,9,2
6799,0.39,1.0,5,204,5,1,0,0,4,2
6800,0.94,0.48,4,218,3,0,0,0,5,2
6801,0.63,0.61,3,205,2,0,0,0,5,2
6802,0.75,0.63,4,261,3,1,0,0,5,1
6803,0.7,0.83,3,159,3,0,0,0,7,1
6804,0.28,0.83,4,162,3,0,0,0,7,1
6805,0.77,0.42,4,98,2,0,0,0,7,1
6806,0.79,0.64,4,263,2,0,0,0,7,1
6807,0.51,0.46,3,176,3,0,0,0,7,1
6808,0.96,0.99,4,233,3,0,0,0,7,1
6809,0.72,0.99,4,156,2,1,0,0,7,1
6810,0.97,1.0,3,198,2,0,0,0,7,1
6811,0.55,0.9,4,191,3,0,0,0,7,1
6812,0.32,0.45,2,188,3,0,0,0,7,1
6813,0.78,0.65,3,157,2,0,0,0,7,1
6814,0.17,0.57,5,286,3,0,0,0,7,1
6815,0.88,0.5,4,216,2,0,0,0,7,1
6816,0.97,0.5,3,188,3,1,0,0,7,1
6817,0.74,0.86,5,153,2,0,0,0,7,1
6818,0.26,0.45,5,187,2,0,0,0,7,1
6819,0.87,0.92,4,141,3,0,0,0,7,1
6820,0.29,0.47,5,139,4,0,0,0,7,1
6821,0.91,0.95,3,189,2,0,0,0,7,1
6822,0.71,0.77,3,193,3,1,0,0,2,1
6823,0.6,0.63,3,182,3,0,0,0,2,2
6824,0.5,0.61,4,135,3,0,0,0,2,2
6825,0.49,0.85,4,238,2,0,0,0,3,2
6826,0.53,0.92,3,199,2,0,0,0,3,2
6827,0.42,0.38,2,115,3,0,0,0,3,2
6828,0.53,0.82,3,133,3,0,0,0,3,2
6829,0.34,0.62,4,158,2,0,0,0,9,2
6830,0.68,0.51,5,158,3,0,0,0,9,2
6831,0.56,0.77,5,238,4,0,0,0,9,2
6832,0.72,0.71,3,242,2,0,0,0,9,2
6833,0.76,0.55,4,250,3,0,0,0,9,2
6834,0.87,0.57,4,175,2,0,0,0,9,2
6835,0.97,0.63,3,270,4,1,0,0,9,0
6836,0.8,0.62,3,171,3,0,0,0,9,1
6837,0.67,0.81,5,175,6,1,0,0,9,2
6838,0.6,0.97,5,145,2,0,0,0,9,2
6839,0.88,0.5,3,170,3,0,0,0,9,2
6840,0.64,0.74,3,267,2,0,0,0,8,2
6841,0.85,0.7,3,188,2,0,0,0,8,1
6842,0.9,0.48,3,213,3,0,0,0,8,1
6843,0.76,0.84,5,249,3,0,0,0,8,1
6844,0.55,0.66,3,134,3,0,0,0,8,1
6845,0.76,0.77,5,234,3,0,0,0,8,1
6846,0.87,0.72,3,201,3,0,0,0,8,1
6847,0.8,0.82,3,178,3,0,0,0,8,1
6848,0.54,0.68,4,183,2,0,0,0,8,1
6849,0.84,0.91,4,207,3,0,0,0,8,1
6850,0.85,0.64,4,147,3,0,0,0,8,1
6851,0.95,0.49,3,188,3,0,0,0,9,1
6852,0.48,0.56,3,229,3,0,0,0,9,1
6853,0.53,0.77,2,271,2,0,0,0,9,1
6854,0.8,0.82,4,175,2,0,0,0,4,1
6855,0.4,0.46,2,109,3,0,0,0,0,1
6856,0.76,0.69,4,253,3,0,0,0,0,1
6857,0.99,0.64,3,174,4,0,0,0,0,1
6858,0.49,0.64,3,142,4,0,0,0,0,1
6859,0.94,0.71,3,175,3,0,0,0,0,1
6860,0.54,0.73,4,266,3,0,0,0,6,1
6861,0.13,0.93,4,253,5,1,0,0,6,1
6862,0.91,0.84,3,237,2,0,0,0,6,2
6863,0.73,0.56,3,215,3,0,0,0,6,2
6864,0.65,0.97,3,171,3,0,0,0,0,2
6865,0.23,0.51,6,194,4,1,0,0,1,2
6866,0.23,0.88,5,238,6,0,0,0,1,2
6867,0.89,0.51,3,249,3,0,0,0,1,2
6868,0.81,0.8,3,183,2,1,0,0,1,2
6869,0.51,0.74,3,271,4,0,0,0,1,2
6870,0.35,0.81,6,256,3,0,0,0,1,2
6871,0.49,0.66,3,169,3,0,0,0,5,2
6872,0.51,0.8,3,254,2,0,0,0,7,2
6873,0.66,0.86,4,112,6,0,0,0,2,2
6874,0.74,0.96,5,222,2,0,0,0,8,0
6875,0.57,0.96,4,177,2,0,0,0,9,1
6876,0.8,0.74,5,181,4,1,0,0,4,2
6877,0.79,0.84,4,144,2,1,0,0,5,2
6878,0.74,0.94,4,255,4,0,0,0,5,2
6879,0.74,0.8,3,219,2,0,0,0,5,2
6880,0.4,1.0,6,206,2,0,0,0,7,1
6881,0.14,0.71,2,155,3,0,0,0,7,1
6882,0.83,0.87,5,248,3,0,0,0,7,1
6883,0.76,0.52,4,259,2,0,0,0,7,1
6884,0.8,0.8,3,271,4,0,0,0,7,1
6885,0.95,0.38,2,103,3,0,0,0,7,1
6886,0.88,0.76,4,159,4,1,0,0,7,1
